id,Attribute Count,Attribute Count-rarity,Punk Type,Punk Type-rarity,Skin Tone,Skin Tone-rarity,isPersonOfColor,Full Type,Full Type-rarity,Hair,Hair-rarity,Eyes,Eyes-rarity,Facial Hair,Facial Hair-rarity,Blemishes,Blemishes-rarity,Neck Accessory,Neck Accessory-rarity,Mouth Prop,Mouth Prop-rarity,Mouth,Mouth-rarity,Nose,Nose-rarity,Ears,Ears-rarity
1776,2,2.808988764,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Mohawk Thin,22.67573696,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
1777,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Vampire Hair,68.02721088,,2.545824847,,1.539171926,,1.098418278,Gold Chain,59.17159763,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1778,2,2.808988764,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Do-rag,33.33333333,,2.545824847,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1779,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Cap,28.49002849,Clown Eyes Green,26.17801047,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
1780,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Wild White Hair,73.52941176,Horned Rim Glasses,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1781,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Headband,24.63054187,,2.545824847,Normal Beard,34.24657534,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1782,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Cowboy Hat,70.42253521,,2.545824847,Handlebars,38.02281369,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1783,1,30.03003003,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Mohawk Thin,22.67573696,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1784,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Crazy Hair,24.15458937,Classic Shades,19.92031873,,1.539171926,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,,1.326084074
1785,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Wild Hair,22.37136465,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1786,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Wild Hair,22.37136465,Classic Shades,19.92031873,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1787,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Bandana,20.79002079,Small Shades,26.45502646,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1788,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Mohawk,22.67573696,Classic Shades,19.92031873,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1789,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Blonde Short,77.51937984,Purple Eye Shadow,38.16793893,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1790,3,2.221728505,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Headband,24.63054187,Horned Rim Glasses,18.69158879,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1791,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,,40.6504065,Classic Shades,19.92031873,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1792,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Mohawk Thin,22.67573696,,2.545824847,Normal Beard Black,34.60207612,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1793,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Mohawk Thin,22.67573696,,2.545824847,,1.539171926,Rosy Cheeks,78.125,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1794,3,2.221728505,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Wild Hair,22.37136465,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Frown,38.31417625,,1.021659174,Earring,4.066693778
1795,4,7.042253521,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Messy Hair,21.73913043,Horned Rim Glasses,18.69158879,,1.539171926,Rosy Cheeks,78.125,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
1796,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Bandana,20.79002079,,2.545824847,,1.539171926,Rosy Cheeks,78.125,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
1797,4,7.042253521,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Mohawk,22.67573696,Classic Shades,19.92031873,Muttonchops,33.00330033,,1.098418278,,1.038745196,Vape,36.76470588,,1.341381623,,1.021659174,,1.326084074
1798,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Cap Forward,39.37007874,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,Earring,4.066693778
1799,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Half Shaved,68.02721088,Classic Shades,19.92031873,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
1800,4,7.042253521,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Stringy Hair,21.59827214,Blue Eye Shadow,37.59398496,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
1801,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Crazy Hair,24.15458937,,2.545824847,,1.539171926,Spots,80.64516129,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1802,4,7.042253521,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Fedora,53.76344086,Nerd Glasses,17.48251748,Big Beard,68.49315068,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
1803,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Frumpy Hair,22.62443439,Nerd Glasses,17.48251748,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
1804,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Messy Hair,21.73913043,,2.545824847,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1805,2,2.808988764,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Do-rag,33.33333333,Regular Shades,18.97533207,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1806,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Dark Hair,63.69426752,Eye Patch,21.69197397,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
1807,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Messy Hair,21.73913043,Purple Eye Shadow,38.16793893,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1808,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Messy Hair,21.73913043,,2.545824847,Front Beard,36.63003663,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1809,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Cap,28.49002849,,2.545824847,Mustache,34.72222222,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
1810,2,2.808988764,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Wild Hair,22.37136465,Big Shades,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1811,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Vampire Hair,68.02721088,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Pipe,31.54574132,,1.341381623,,1.021659174,,1.326084074
1812,4,7.042253521,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Headband,24.63054187,Nerd Glasses,17.48251748,Normal Beard,34.24657534,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1813,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk Dark,23.31002331,Classic Shades,19.92031873,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
1814,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Knitted Cap,23.86634845,,2.545824847,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1815,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk,22.67573696,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1816,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Blonde Short,77.51937984,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
1817,3,2.221728505,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Crazy Hair,24.15458937,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Purple Lipstick,15.26717557,,1.021659174,Earring,4.066693778
1818,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Blonde Short,77.51937984,,2.545824847,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1819,4,7.042253521,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Police Cap,49.26108374,Classic Shades,19.92031873,Big Beard,68.49315068,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1820,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Messy Hair,21.73913043,Eye Mask,34.12969283,Big Beard,68.49315068,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1821,1,30.03003003,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,,40.6504065,Welding Goggles,116.2790698,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1822,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Cap,28.49002849,Small Shades,26.45502646,Normal Beard Black,34.60207612,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1823,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Shaved Head,33.33333333,,2.545824847,Goat,33.89830508,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1824,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Knitted Cap,23.86634845,,2.545824847,Normal Beard,34.24657534,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1825,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Police Cap,49.26108374,,2.545824847,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1826,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Frumpy Hair,22.62443439,Horned Rim Glasses,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,Clown Nose,47.16981132,,1.326084074
1827,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk Thin,22.67573696,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1828,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Blonde Bob,68.02721088,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,Earring,4.066693778
1829,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Mohawk Dark,23.31002331,Classic Shades,19.92031873,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1830,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Knitted Cap,23.86634845,,2.545824847,Front Beard Dark,38.46153846,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1831,4,7.042253521,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Bandana,20.79002079,Horned Rim Glasses,18.69158879,Big Beard,68.49315068,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,,1.326084074
1832,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Messy Hair,21.73913043,Horned Rim Glasses,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1833,3,2.221728505,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Frumpy Hair,22.62443439,Nerd Glasses,17.48251748,Handlebars,38.02281369,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1834,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Cap,28.49002849,,2.545824847,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1835,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Frumpy Hair,22.62443439,Blue Eye Shadow,37.59398496,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
1836,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Cap Forward,39.37007874,Horned Rim Glasses,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1837,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Crazy Hair,24.15458937,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
1838,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk Thin,22.67573696,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
1839,6,909.0909091,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Knitted Cap,23.86634845,Nerd Glasses,17.48251748,Mustache,34.72222222,,1.098418278,,1.038745196,Cigarette,10.40582726,Smile,42.01680672,,1.021659174,Earring,4.066693778
1840,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Mohawk Dark,23.31002331,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,Earring,4.066693778
1841,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk Thin,22.67573696,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
1842,2,2.808988764,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Bandana,20.79002079,Eye Patch,21.69197397,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1843,3,2.221728505,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Wild Hair,22.37136465,,2.545824847,Luxurious Beard,34.96503497,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1844,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Blonde Short,77.51937984,Regular Shades,18.97533207,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1845,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Mohawk Dark,23.31002331,Regular Shades,18.97533207,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1846,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Cowboy Hat,70.42253521,,2.545824847,Luxurious Beard,34.96503497,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1847,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk,22.67573696,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,Earring,4.066693778
1848,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Stringy Hair,21.59827214,Clown Eyes Blue,26.04166667,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1849,3,2.221728505,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Dark Hair,63.69426752,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
1850,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Wild Blonde,69.44444444,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
1851,4,7.042253521,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Purple Hair,60.60606061,Eye Mask,34.12969283,Handlebars,38.02281369,,1.098418278,,1.038745196,,1.208459215,Frown,38.31417625,,1.021659174,,1.326084074
1852,2,2.808988764,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Mohawk Dark,23.31002331,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1853,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Cap Forward,39.37007874,,2.545824847,Front Beard Dark,38.46153846,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1854,4,7.042253521,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Blonde Short,77.51937984,Welding Goggles,116.2790698,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,Earring,4.066693778
1855,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Bandana,20.79002079,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1856,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Mohawk Thin,22.67573696,Horned Rim Glasses,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1857,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Straight Hair Dark,67.56756757,Eye Mask,34.12969283,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Black Lipstick,16.20745543,,1.021659174,,1.326084074
1858,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Stringy Hair,21.59827214,Big Shades,18.69158879,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1859,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Crazy Hair,24.15458937,Purple Eye Shadow,38.16793893,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1860,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Wild White Hair,73.52941176,Purple Eye Shadow,38.16793893,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1861,3,2.221728505,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Messy Hair,21.73913043,Blue Eye Shadow,37.59398496,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1862,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Messy Hair,21.73913043,Eye Patch,21.69197397,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1863,4,7.042253521,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Shaved Head,33.33333333,Eye Patch,21.69197397,Front Beard Dark,38.46153846,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1864,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Clown Hair Green,67.56756757,Clown Eyes Blue,26.04166667,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1865,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Blonde Short,77.51937984,Welding Goggles,116.2790698,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1866,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Blonde Bob,68.02721088,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
1867,3,2.221728505,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Messy Hair,21.73913043,Regular Shades,18.97533207,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1868,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Headband,24.63054187,Blue Eye Shadow,37.59398496,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1869,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Wild Blonde,69.44444444,VR,30.12048193,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1870,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Knitted Cap,23.86634845,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Medical Mask,57.14285714,,1.341381623,,1.021659174,,1.326084074
1871,2,2.808988764,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Headband,24.63054187,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Smile,42.01680672,,1.021659174,,1.326084074
1872,2,2.808988764,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Half Shaved,68.02721088,Regular Shades,18.97533207,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1873,2,2.808988764,Female,2.604166667,Albino,9.823182711,0,Female-Albino,23.80952381,Straight Hair Dark,67.56756757,,2.545824847,,1.539171926,,1.098418278,,1.038745196,Cigarette,10.40582726,,1.341381623,,1.021659174,,1.326084074
1874,3,2.221728505,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Headband,24.63054187,,2.545824847,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1875,2,2.808988764,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Straight Hair Blonde,69.44444444,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
1876,3,2.221728505,Female,2.604166667,Mid,3.299241175,1,Female-Mid,8.517887564,Wild Blonde,69.44444444,Clown Eyes Green,26.17801047,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Hot Lipstick,14.36781609,,1.021659174,,1.326084074
1877,3,2.221728505,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Knitted Cap,23.86634845,Purple Eye Shadow,38.16793893,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1878,4,7.042253521,Male,1.655903295,Light,3.326679973,0,Male-Light,5.373455132,Hoodie,38.61003861,Big Shades,18.69158879,,1.539171926,,1.098418278,,1.038745196,Vape,36.76470588,,1.341381623,,1.021659174,Earring,4.066693778
1879,4,7.042253521,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Frumpy Hair,22.62443439,Nerd Glasses,17.48251748,Normal Beard,34.24657534,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,Earring,4.066693778
1880,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Fedora,53.76344086,Small Shades,26.45502646,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1881,3,2.221728505,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,Straight Hair Dark,67.56756757,,2.545824847,,1.539171926,Mole,15.52795031,,1.038745196,,1.208459215,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
1882,2,2.808988764,Male,1.655903295,Mid,3.299241175,1,Male-Mid,5.385029618,Wild Hair,22.37136465,,2.545824847,Muttonchops,33.00330033,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1883,1,30.03003003,Female,2.604166667,Light,3.326679973,0,Female-Light,8.733624454,,40.6504065,,2.545824847,,1.539171926,,1.098418278,,1.038745196,,1.208459215,Purple Lipstick,15.26717557,,1.021659174,,1.326084074
1884,3,2.221728505,Male,1.655903295,Albino,9.823182711,0,Male-Albino,16.72240803,Peak Spike,33.00330033,,2.545824847,Chinstrap,35.46099291,,1.098418278,Silver Chain,64.1025641,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1885,2,2.808988764,Female,2.604166667,Dark,3.541076487,1,Female-Dark,9.082652134,Tassle Hat,56.17977528,Green Eye Shadow,36.900369,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1886,2,2.808988764,Zombie,113.6363636,Zombie,113.6363636,0,Zombie,113.6363636,Messy Hair,21.73913043,,2.545824847,Shadow Beard,19.01140684,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
1887,2,2.808988764,Male,1.655903295,Dark,3.541076487,1,Male-Dark,5.803830528,Police Cap,49.26108374,Nerd Glasses,17.48251748,,1.539171926,,1.098418278,,1.038745196,,1.208459215,,1.341381623,,1.021659174,,1.326084074
